Percent_Time_Exceedance,Elev_ft_88,Project,Operations
24.005,"1,475.60",Cougar,ResSim - Long Term
24.008,"1,475.60",Cougar,ResSim - Long Term
24.012,"1,475.60",Cougar,ResSim - Long Term
24.015,"1,475.60",Cougar,ResSim - Long Term
24.018,"1,475.50",Cougar,ResSim - Long Term
24.021,"1,475.50",Cougar,ResSim - Long Term
24.025,"1,475.50",Cougar,ResSim - Long Term
24.028,"1,475.50",Cougar,ResSim - Long Term
24.031,"1,475.50",Cougar,ResSim - Long Term
24.034,"1,475.50",Cougar,ResSim - Long Term
24.038,"1,475.50",Cougar,ResSim - Long Term
24.041,"1,475.50",Cougar,ResSim - Long Term
24.044,"1,475.40",Cougar,ResSim - Long Term
24.047,"1,475.40",Cougar,ResSim - Long Term
24.051,"1,475.40",Cougar,ResSim - Long Term
24.054,"1,475.40",Cougar,ResSim - Long Term
24.057,"1,475.40",Cougar,ResSim - Long Term
24.06,"1,475.40",Cougar,ResSim - Long Term
24.064,"1,475.40",Cougar,ResSim - Long Term
24.067,"1,475.30",Cougar,ResSim - Long Term
24.07,"1,475.30",Cougar,ResSim - Long Term
24.074,"1,475.30",Cougar,ResSim - Long Term
24.077,"1,475.20",Cougar,ResSim - Long Term
24.08,"1,475.20",Cougar,ResSim - Long Term
24.083,"1,475.20",Cougar,ResSim - Long Term
24.087,"1,475.20",Cougar,ResSim - Long Term
24.09,"1,475.20",Cougar,ResSim - Long Term
24.093,"1,475.20",Cougar,ResSim - Long Term
24.096,"1,475.20",Cougar,ResSim - Long Term
24.1,"1,475.20",Cougar,ResSim - Long Term
24.103,"1,475.20",Cougar,ResSim - Long Term
24.106,"1,475.10",Cougar,ResSim - Long Term
24.109,"1,475.10",Cougar,ResSim - Long Term
24.113,"1,475.10",Cougar,ResSim - Long Term
24.116,"1,475.10",Cougar,ResSim - Long Term
24.119,"1,475.00",Cougar,ResSim - Long Term
24.122,"1,475.00",Cougar,ResSim - Long Term
24.126,"1,475.00",Cougar,ResSim - Long Term
24.129,"1,475.00",Cougar,ResSim - Long Term
24.132,"1,475.00",Cougar,ResSim - Long Term
24.135,"1,474.90",Cougar,ResSim - Long Term
24.139,"1,474.90",Cougar,ResSim - Long Term
24.142,"1,474.90",Cougar,ResSim - Long Term
24.145,"1,474.80",Cougar,ResSim - Long Term
24.148,"1,474.80",Cougar,ResSim - Long Term
24.152,"1,474.70",Cougar,ResSim - Long Term
24.155,"1,474.70",Cougar,ResSim - Long Term
24.158,"1,474.70",Cougar,ResSim - Long Term
24.162,"1,474.60",Cougar,ResSim - Long Term
24.165,"1,474.60",Cougar,ResSim - Long Term
24.168,"1,474.60",Cougar,ResSim - Long Term
24.171,"1,474.60",Cougar,ResSim - Long Term
24.175,"1,474.60",Cougar,ResSim - Long Term
24.178,"1,474.60",Cougar,ResSim - Long Term
24.181,"1,474.50",Cougar,ResSim - Long Term
24.184,"1,474.50",Cougar,ResSim - Long Term
24.188,"1,474.50",Cougar,ResSim - Long Term
24.191,"1,474.50",Cougar,ResSim - Long Term
24.194,"1,474.50",Cougar,ResSim - Long Term
24.197,"1,474.40",Cougar,ResSim - Long Term
24.201,"1,474.40",Cougar,ResSim - Long Term
24.204,"1,474.40",Cougar,ResSim - Long Term
24.207,"1,474.30",Cougar,ResSim - Long Term
24.21,"1,474.30",Cougar,ResSim - Long Term
24.214,"1,474.30",Cougar,ResSim - Long Term
24.217,"1,474.30",Cougar,ResSim - Long Term
24.22,"1,474.30",Cougar,ResSim - Long Term
24.223,"1,474.30",Cougar,ResSim - Long Term
24.227,"1,474.30",Cougar,ResSim - Long Term
24.23,"1,474.20",Cougar,ResSim - Long Term
24.233,"1,474.20",Cougar,ResSim - Long Term
24.236,"1,474.20",Cougar,ResSim - Long Term
24.24,"1,474.20",Cougar,ResSim - Long Term
24.243,"1,474.20",Cougar,ResSim - Long Term
24.246,"1,474.10",Cougar,ResSim - Long Term
24.25,"1,474.10",Cougar,ResSim - Long Term
24.253,"1,474.10",Cougar,ResSim - Long Term
24.256,"1,474.10",Cougar,ResSim - Long Term
24.259,"1,474.10",Cougar,ResSim - Long Term
24.263,"1,474.10",Cougar,ResSim - Long Term
24.266,"1,474.10",Cougar,ResSim - Long Term
24.269,"1,474.10",Cougar,ResSim - Long Term
24.272,"1,474.10",Cougar,ResSim - Long Term
24.276,"1,474.10",Cougar,ResSim - Long Term
24.279,"1,474.00",Cougar,ResSim - Long Term
24.282,"1,474.00",Cougar,ResSim - Long Term
24.285,"1,474.00",Cougar,ResSim - Long Term
24.289,"1,474.00",Cougar,ResSim - Long Term
24.292,"1,474.00",Cougar,ResSim - Long Term
24.295,"1,474.00",Cougar,ResSim - Long Term
24.298,"1,474.00",Cougar,ResSim - Long Term
24.302,"1,473.90",Cougar,ResSim - Long Term
24.305,"1,473.90",Cougar,ResSim - Long Term
24.308,"1,473.90",Cougar,ResSim - Long Term
24.311,"1,473.90",Cougar,ResSim - Long Term
24.315,"1,473.90",Cougar,ResSim - Long Term
24.318,"1,473.80",Cougar,ResSim - Long Term
24.321,"1,473.80",Cougar,ResSim - Long Term
24.325,"1,473.80",Cougar,ResSim - Long Term
24.328,"1,473.80",Cougar,ResSim - Long Term
24.331,"1,473.80",Cougar,ResSim - Long Term
24.334,"1,473.70",Cougar,ResSim - Long Term
24.338,"1,473.70",Cougar,ResSim - Long Term
24.341,"1,473.70",Cougar,ResSim - Long Term
24.344,"1,473.70",Cougar,ResSim - Long Term
24.347,"1,473.70",Cougar,ResSim - Long Term
24.351,"1,473.70",Cougar,ResSim - Long Term
24.354,"1,473.70",Cougar,ResSim - Long Term
24.357,"1,473.70",Cougar,ResSim - Long Term
24.36,"1,473.70",Cougar,ResSim - Long Term
24.364,"1,473.70",Cougar,ResSim - Long Term
24.367,"1,473.70",Cougar,ResSim - Long Term
24.37,"1,473.70",Cougar,ResSim - Long Term
24.373,"1,473.70",Cougar,ResSim - Long Term
24.377,"1,473.70",Cougar,ResSim - Long Term
24.38,"1,473.70",Cougar,ResSim - Long Term
24.383,"1,473.70",Cougar,ResSim - Long Term
24.386,"1,473.70",Cougar,ResSim - Long Term
24.39,"1,473.60",Cougar,ResSim - Long Term
24.393,"1,473.60",Cougar,ResSim - Long Term
24.396,"1,473.60",Cougar,ResSim - Long Term
24.399,"1,473.60",Cougar,ResSim - Long Term
24.403,"1,473.60",Cougar,ResSim - Long Term
24.406,"1,473.60",Cougar,ResSim - Long Term
24.409,"1,473.60",Cougar,ResSim - Long Term
24.413,"1,473.60",Cougar,ResSim - Long Term
24.416,"1,473.60",Cougar,ResSim - Long Term
24.419,"1,473.60",Cougar,ResSim - Long Term
24.422,"1,473.50",Cougar,ResSim - Long Term
24.426,"1,473.50",Cougar,ResSim - Long Term
24.429,"1,473.50",Cougar,ResSim - Long Term
24.432,"1,473.50",Cougar,ResSim - Long Term
24.435,"1,473.50",Cougar,ResSim - Long Term
24.439,"1,473.50",Cougar,ResSim - Long Term
24.442,"1,473.50",Cougar,ResSim - Long Term
24.445,"1,473.50",Cougar,ResSim - Long Term
24.448,"1,473.50",Cougar,ResSim - Long Term
24.452,"1,473.50",Cougar,ResSim - Long Term
24.455,"1,473.50",Cougar,ResSim - Long Term
24.458,"1,473.50",Cougar,ResSim - Long Term
24.461,"1,473.40",Cougar,ResSim - Long Term
24.465,"1,473.40",Cougar,ResSim - Long Term
24.468,"1,473.40",Cougar,ResSim - Long Term
24.471,"1,473.40",Cougar,ResSim - Long Term
24.474,"1,473.40",Cougar,ResSim - Long Term
24.478,"1,473.40",Cougar,ResSim - Long Term
24.481,"1,473.40",Cougar,ResSim - Long Term
24.484,"1,473.40",Cougar,ResSim - Long Term
24.487,"1,473.30",Cougar,ResSim - Long Term
24.491,"1,473.30",Cougar,ResSim - Long Term
24.494,"1,473.30",Cougar,ResSim - Long Term
24.497,"1,473.30",Cougar,ResSim - Long Term
24.501,"1,473.30",Cougar,ResSim - Long Term
24.504,"1,473.30",Cougar,ResSim - Long Term
24.507,"1,473.30",Cougar,ResSim - Long Term
24.51,"1,473.30",Cougar,ResSim - Long Term
24.514,"1,473.30",Cougar,ResSim - Long Term
24.517,"1,473.20",Cougar,ResSim - Long Term
24.52,"1,473.20",Cougar,ResSim - Long Term
24.523,"1,473.20",Cougar,ResSim - Long Term
24.527,"1,473.20",Cougar,ResSim - Long Term
24.53,"1,473.20",Cougar,ResSim - Long Term
24.533,"1,473.20",Cougar,ResSim - Long Term
24.536,"1,473.10",Cougar,ResSim - Long Term
24.54,"1,473.10",Cougar,ResSim - Long Term
24.543,"1,473.10",Cougar,ResSim - Long Term
24.546,"1,473.10",Cougar,ResSim - Long Term
24.549,"1,473.10",Cougar,ResSim - Long Term
24.553,"1,473.10",Cougar,ResSim - Long Term
24.556,"1,473.10",Cougar,ResSim - Long Term
24.559,"1,473.10",Cougar,ResSim - Long Term
24.562,"1,473.10",Cougar,ResSim - Long Term
24.566,"1,473.00",Cougar,ResSim - Long Term
24.569,"1,473.00",Cougar,ResSim - Long Term
24.572,"1,473.00",Cougar,ResSim - Long Term
24.575,"1,472.90",Cougar,ResSim - Long Term
24.579,"1,472.90",Cougar,ResSim - Long Term
24.582,"1,472.90",Cougar,ResSim - Long Term
24.585,"1,472.90",Cougar,ResSim - Long Term
24.589,"1,472.90",Cougar,ResSim - Long Term
24.592,"1,472.90",Cougar,ResSim - Long Term
24.595,"1,472.90",Cougar,ResSim - Long Term
24.598,"1,472.80",Cougar,ResSim - Long Term
24.602,"1,472.80",Cougar,ResSim - Long Term
24.605,"1,472.80",Cougar,ResSim - Long Term
24.608,"1,472.80",Cougar,ResSim - Long Term
24.611,"1,472.70",Cougar,ResSim - Long Term
24.615,"1,472.70",Cougar,ResSim - Long Term
24.618,"1,472.70",Cougar,ResSim - Long Term
24.621,"1,472.70",Cougar,ResSim - Long Term
24.624,"1,472.70",Cougar,ResSim - Long Term
24.628,"1,472.70",Cougar,ResSim - Long Term
24.631,"1,472.70",Cougar,ResSim - Long Term
24.634,"1,472.60",Cougar,ResSim - Long Term
24.637,"1,472.60",Cougar,ResSim - Long Term
24.641,"1,472.60",Cougar,ResSim - Long Term
24.644,"1,472.60",Cougar,ResSim - Long Term
24.647,"1,472.60",Cougar,ResSim - Long Term
24.65,"1,472.60",Cougar,ResSim - Long Term
24.654,"1,472.60",Cougar,ResSim - Long Term
24.657,"1,472.60",Cougar,ResSim - Long Term
24.66,"1,472.60",Cougar,ResSim - Long Term
24.663,"1,472.60",Cougar,ResSim - Long Term
24.667,"1,472.60",Cougar,ResSim - Long Term
24.67,"1,472.50",Cougar,ResSim - Long Term
24.673,"1,472.50",Cougar,ResSim - Long Term
24.677,"1,472.50",Cougar,ResSim - Long Term
24.68,"1,472.50",Cougar,ResSim - Long Term
24.683,"1,472.50",Cougar,ResSim - Long Term
24.686,"1,472.50",Cougar,ResSim - Long Term
24.69,"1,472.50",Cougar,ResSim - Long Term
24.693,"1,472.50",Cougar,ResSim - Long Term
24.696,"1,472.50",Cougar,ResSim - Long Term
24.699,"1,472.40",Cougar,ResSim - Long Term
24.703,"1,472.40",Cougar,ResSim - Long Term
24.706,"1,472.40",Cougar,ResSim - Long Term
24.709,"1,472.40",Cougar,ResSim - Long Term
24.712,"1,472.40",Cougar,ResSim - Long Term
24.716,"1,472.40",Cougar,ResSim - Long Term
24.719,"1,472.40",Cougar,ResSim - Long Term
24.722,"1,472.40",Cougar,ResSim - Long Term
24.725,"1,472.40",Cougar,ResSim - Long Term
24.729,"1,472.30",Cougar,ResSim - Long Term
24.732,"1,472.30",Cougar,ResSim - Long Term
24.735,"1,472.30",Cougar,ResSim - Long Term
24.738,"1,472.30",Cougar,ResSim - Long Term
24.742,"1,472.30",Cougar,ResSim - Long Term
24.745,"1,472.30",Cougar,ResSim - Long Term
24.748,"1,472.30",Cougar,ResSim - Long Term
24.751,"1,472.20",Cougar,ResSim - Long Term
24.755,"1,472.20",Cougar,ResSim - Long Term
24.758,"1,472.20",Cougar,ResSim - Long Term
24.761,"1,472.20",Cougar,ResSim - Long Term
24.765,"1,472.20",Cougar,ResSim - Long Term
24.768,"1,472.20",Cougar,ResSim - Long Term
24.771,"1,472.20",Cougar,ResSim - Long Term
24.774,"1,472.20",Cougar,ResSim - Long Term
24.778,"1,472.20",Cougar,ResSim - Long Term
24.781,"1,472.20",Cougar,ResSim - Long Term
24.784,"1,472.20",Cougar,ResSim - Long Term
24.787,"1,472.20",Cougar,ResSim - Long Term
24.791,"1,472.20",Cougar,ResSim - Long Term
24.794,"1,472.20",Cougar,ResSim - Long Term
24.797,"1,472.20",Cougar,ResSim - Long Term
24.8,"1,472.20",Cougar,ResSim - Long Term
24.804,"1,472.20",Cougar,ResSim - Long Term
24.807,"1,472.10",Cougar,ResSim - Long Term
24.81,"1,472.10",Cougar,ResSim - Long Term
24.813,"1,472.10",Cougar,ResSim - Long Term
24.817,"1,472.10",Cougar,ResSim - Long Term
24.82,"1,472.10",Cougar,ResSim - Long Term
24.823,"1,472.10",Cougar,ResSim - Long Term
24.826,"1,472.10",Cougar,ResSim - Long Term
24.83,"1,472.10",Cougar,ResSim - Long Term
24.833,"1,472.10",Cougar,ResSim - Long Term
24.836,"1,472.10",Cougar,ResSim - Long Term
24.839,"1,472.10",Cougar,ResSim - Long Term
24.843,"1,472.10",Cougar,ResSim - Long Term
24.846,"1,472.10",Cougar,ResSim - Long Term
24.849,"1,472.10",Cougar,ResSim - Long Term
24.853,"1,472.00",Cougar,ResSim - Long Term
24.856,"1,472.00",Cougar,ResSim - Long Term
24.859,"1,472.00",Cougar,ResSim - Long Term
24.862,"1,472.00",Cougar,ResSim - Long Term
24.866,"1,472.00",Cougar,ResSim - Long Term
24.869,"1,472.00",Cougar,ResSim - Long Term
24.872,"1,472.00",Cougar,ResSim - Long Term
24.875,"1,472.00",Cougar,ResSim - Long Term
24.879,"1,472.00",Cougar,ResSim - Long Term
24.882,"1,471.90",Cougar,ResSim - Long Term
24.885,"1,471.90",Cougar,ResSim - Long Term
24.888,"1,471.90",Cougar,ResSim - Long Term
24.892,"1,471.90",Cougar,ResSim - Long Term
24.895,"1,471.90",Cougar,ResSim - Long Term
24.898,"1,471.90",Cougar,ResSim - Long Term
24.901,"1,471.90",Cougar,ResSim - Long Term
24.905,"1,471.90",Cougar,ResSim - Long Term
24.908,"1,471.80",Cougar,ResSim - Long Term
24.911,"1,471.80",Cougar,ResSim - Long Term
24.914,"1,471.80",Cougar,ResSim - Long Term
24.918,"1,471.80",Cougar,ResSim - Long Term
24.921,"1,471.80",Cougar,ResSim - Long Term
24.924,"1,471.80",Cougar,ResSim - Long Term
24.927,"1,471.70",Cougar,ResSim - Long Term
24.931,"1,471.70",Cougar,ResSim - Long Term
24.934,"1,471.70",Cougar,ResSim - Long Term
24.937,"1,471.70",Cougar,ResSim - Long Term
24.941,"1,471.70",Cougar,ResSim - Long Term
24.944,"1,471.70",Cougar,ResSim - Long Term
24.947,"1,471.70",Cougar,ResSim - Long Term
24.95,"1,471.70",Cougar,ResSim - Long Term
24.954,"1,471.70",Cougar,ResSim - Long Term
24.957,"1,471.70",Cougar,ResSim - Long Term
24.96,"1,471.70",Cougar,ResSim - Long Term
24.963,"1,471.60",Cougar,ResSim - Long Term
24.967,"1,471.60",Cougar,ResSim - Long Term
24.97,"1,471.60",Cougar,ResSim - Long Term
24.973,"1,471.60",Cougar,ResSim - Long Term
24.976,"1,471.60",Cougar,ResSim - Long Term
24.98,"1,471.60",Cougar,ResSim - Long Term
24.983,"1,471.60",Cougar,ResSim - Long Term
24.986,"1,471.60",Cougar,ResSim - Long Term
24.989,"1,471.60",Cougar,ResSim - Long Term
24.993,"1,471.60",Cougar,ResSim - Long Term
24.996,"1,471.60",Cougar,ResSim - Long Term
24.999,"1,471.50",Cougar,ResSim - Long Term
25.002,"1,471.50",Cougar,ResSim - Long Term
25.006,"1,471.50",Cougar,ResSim - Long Term
25.009,"1,471.50",Cougar,ResSim - Long Term
25.012,"1,471.50",Cougar,ResSim - Long Term
25.015,"1,471.50",Cougar,ResSim - Long Term
25.019,"1,471.50",Cougar,ResSim - Long Term
25.022,"1,471.50",Cougar,ResSim - Long Term
25.025,"1,471.50",Cougar,ResSim - Long Term
25.029,"1,471.50",Cougar,ResSim - Long Term
25.032,"1,471.40",Cougar,ResSim - Long Term
25.035,"1,471.40",Cougar,ResSim - Long Term
25.038,"1,471.40",Cougar,ResSim - Long Term
25.042,"1,471.40",Cougar,ResSim - Long Term
25.045,"1,471.40",Cougar,ResSim - Long Term
25.048,"1,471.40",Cougar,ResSim - Long Term
25.051,"1,471.40",Cougar,ResSim - Long Term
25.055,"1,471.40",Cougar,ResSim - Long Term
25.058,"1,471.40",Cougar,ResSim - Long Term
25.061,"1,471.30",Cougar,ResSim - Long Term
25.064,"1,471.30",Cougar,ResSim - Long Term
25.068,"1,471.30",Cougar,ResSim - Long Term
25.071,"1,471.30",Cougar,ResSim - Long Term
25.074,"1,471.30",Cougar,ResSim - Long Term
25.077,"1,471.30",Cougar,ResSim - Long Term
25.081,"1,471.30",Cougar,ResSim - Long Term
25.084,"1,471.30",Cougar,ResSim - Long Term
25.087,"1,471.30",Cougar,ResSim - Long Term
25.09,"1,471.20",Cougar,ResSim - Long Term
25.094,"1,471.20",Cougar,ResSim - Long Term
25.097,"1,471.20",Cougar,ResSim - Long Term
25.1,"1,471.20",Cougar,ResSim - Long Term
25.103,"1,471.20",Cougar,ResSim - Long Term
25.107,"1,471.10",Cougar,ResSim - Long Term
25.11,"1,471.10",Cougar,ResSim - Long Term
25.113,"1,471.10",Cougar,ResSim - Long Term
25.117,"1,471.00",Cougar,ResSim - Long Term
25.12,"1,471.00",Cougar,ResSim - Long Term
25.123,"1,471.00",Cougar,ResSim - Long Term
25.126,"1,471.00",Cougar,ResSim - Long Term
25.13,"1,471.00",Cougar,ResSim - Long Term
25.133,"1,471.00",Cougar,ResSim - Long Term
25.136,"1,471.00",Cougar,ResSim - Long Term
25.139,"1,471.00",Cougar,ResSim - Long Term
25.143,"1,471.00",Cougar,ResSim - Long Term
25.146,"1,470.90",Cougar,ResSim - Long Term
25.149,"1,470.90",Cougar,ResSim - Long Term
25.152,"1,470.90",Cougar,ResSim - Long Term
25.156,"1,470.90",Cougar,ResSim - Long Term
25.159,"1,470.80",Cougar,ResSim - Long Term
25.162,"1,470.80",Cougar,ResSim - Long Term
25.165,"1,470.80",Cougar,ResSim - Long Term
25.169,"1,470.80",Cougar,ResSim - Long Term
25.172,"1,470.80",Cougar,ResSim - Long Term
25.175,"1,470.80",Cougar,ResSim - Long Term
25.178,"1,470.80",Cougar,ResSim - Long Term
25.182,"1,470.80",Cougar,ResSim - Long Term
25.185,"1,470.80",Cougar,ResSim - Long Term
25.188,"1,470.80",Cougar,ResSim - Long Term
25.191,"1,470.70",Cougar,ResSim - Long Term
25.195,"1,470.70",Cougar,ResSim - Long Term
25.198,"1,470.70",Cougar,ResSim - Long Term
25.201,"1,470.70",Cougar,ResSim - Long Term
25.205,"1,470.70",Cougar,ResSim - Long Term
25.208,"1,470.70",Cougar,ResSim - Long Term
25.211,"1,470.60",Cougar,ResSim - Long Term
25.214,"1,470.60",Cougar,ResSim - Long Term
25.218,"1,470.60",Cougar,ResSim - Long Term
25.221,"1,470.60",Cougar,ResSim - Long Term
25.224,"1,470.50",Cougar,ResSim - Long Term
25.227,"1,470.50",Cougar,ResSim - Long Term
25.231,"1,470.50",Cougar,ResSim - Long Term
25.234,"1,470.50",Cougar,ResSim - Long Term
25.237,"1,470.50",Cougar,ResSim - Long Term
25.24,"1,470.40",Cougar,ResSim - Long Term
25.244,"1,470.40",Cougar,ResSim - Long Term
25.247,"1,470.40",Cougar,ResSim - Long Term
25.25,"1,470.40",Cougar,ResSim - Long Term
25.253,"1,470.30",Cougar,ResSim - Long Term
25.257,"1,470.30",Cougar,ResSim - Long Term
25.26,"1,470.30",Cougar,ResSim - Long Term
25.263,"1,470.30",Cougar,ResSim - Long Term
25.266,"1,470.30",Cougar,ResSim - Long Term
25.27,"1,470.30",Cougar,ResSim - Long Term
25.273,"1,470.30",Cougar,ResSim - Long Term
25.276,"1,470.30",Cougar,ResSim - Long Term
25.279,"1,470.30",Cougar,ResSim - Long Term
25.283,"1,470.30",Cougar,ResSim - Long Term
25.286,"1,470.20",Cougar,ResSim - Long Term
25.289,"1,470.20",Cougar,ResSim - Long Term
25.293,"1,470.20",Cougar,ResSim - Long Term
25.296,"1,470.20",Cougar,ResSim - Long Term
25.299,"1,470.10",Cougar,ResSim - Long Term
25.302,"1,470.10",Cougar,ResSim - Long Term
25.306,"1,470.10",Cougar,ResSim - Long Term
25.309,"1,470.10",Cougar,ResSim - Long Term
25.312,"1,470.10",Cougar,ResSim - Long Term
25.315,"1,470.10",Cougar,ResSim - Long Term
25.319,"1,470.10",Cougar,ResSim - Long Term
25.322,"1,470.10",Cougar,ResSim - Long Term
25.325,"1,470.00",Cougar,ResSim - Long Term
25.328,"1,470.00",Cougar,ResSim - Long Term
25.332,"1,470.00",Cougar,ResSim - Long Term
25.335,"1,470.00",Cougar,ResSim - Long Term
25.338,"1,470.00",Cougar,ResSim - Long Term
25.341,"1,470.00",Cougar,ResSim - Long Term
25.345,"1,470.00",Cougar,ResSim - Long Term
25.348,"1,470.00",Cougar,ResSim - Long Term
25.351,"1,470.00",Cougar,ResSim - Long Term
25.354,"1,469.90",Cougar,ResSim - Long Term
25.358,"1,469.90",Cougar,ResSim - Long Term
25.361,"1,469.90",Cougar,ResSim - Long Term
25.364,"1,469.90",Cougar,ResSim - Long Term
25.367,"1,469.90",Cougar,ResSim - Long Term
25.371,"1,469.90",Cougar,ResSim - Long Term
25.374,"1,469.90",Cougar,ResSim - Long Term
25.377,"1,469.80",Cougar,ResSim - Long Term
25.381,"1,469.80",Cougar,ResSim - Long Term
25.384,"1,469.80",Cougar,ResSim - Long Term
25.387,"1,469.80",Cougar,ResSim - Long Term
25.39,"1,469.80",Cougar,ResSim - Long Term
25.394,"1,469.80",Cougar,ResSim - Long Term
25.397,"1,469.70",Cougar,ResSim - Long Term
25.4,"1,469.70",Cougar,ResSim - Long Term
25.403,"1,469.70",Cougar,ResSim - Long Term
25.407,"1,469.70",Cougar,ResSim - Long Term
25.41,"1,469.70",Cougar,ResSim - Long Term
25.413,"1,469.70",Cougar,ResSim - Long Term
25.416,"1,469.70",Cougar,ResSim - Long Term
25.42,"1,469.60",Cougar,ResSim - Long Term
25.423,"1,469.60",Cougar,ResSim - Long Term
25.426,"1,469.60",Cougar,ResSim - Long Term
25.429,"1,469.60",Cougar,ResSim - Long Term
25.433,"1,469.60",Cougar,ResSim - Long Term
25.436,"1,469.60",Cougar,ResSim - Long Term
25.439,"1,469.60",Cougar,ResSim - Long Term
25.442,"1,469.60",Cougar,ResSim - Long Term
25.446,"1,469.60",Cougar,ResSim - Long Term
25.449,"1,469.60",Cougar,ResSim - Long Term
25.452,"1,469.50",Cougar,ResSim - Long Term
25.455,"1,469.50",Cougar,ResSim - Long Term
25.459,"1,469.50",Cougar,ResSim - Long Term
25.462,"1,469.50",Cougar,ResSim - Long Term
25.465,"1,469.50",Cougar,ResSim - Long Term
25.469,"1,469.50",Cougar,ResSim - Long Term
25.472,"1,469.50",Cougar,ResSim - Long Term
25.475,"1,469.50",Cougar,ResSim - Long Term
25.478,"1,469.50",Cougar,ResSim - Long Term
25.482,"1,469.50",Cougar,ResSim - Long Term
25.485,"1,469.40",Cougar,ResSim - Long Term
25.488,"1,469.40",Cougar,ResSim - Long Term
25.491,"1,469.40",Cougar,ResSim - Long Term
25.495,"1,469.40",Cougar,ResSim - Long Term
25.498,"1,469.40",Cougar,ResSim - Long Term
25.501,"1,469.40",Cougar,ResSim - Long Term
25.504,"1,469.30",Cougar,ResSim - Long Term
25.508,"1,469.30",Cougar,ResSim - Long Term
25.511,"1,469.30",Cougar,ResSim - Long Term
25.514,"1,469.30",Cougar,ResSim - Long Term
25.517,"1,469.30",Cougar,ResSim - Long Term
25.521,"1,469.30",Cougar,ResSim - Long Term
25.524,"1,469.30",Cougar,ResSim - Long Term
25.527,"1,469.20",Cougar,ResSim - Long Term
25.53,"1,469.20",Cougar,ResSim - Long Term
25.534,"1,469.20",Cougar,ResSim - Long Term
25.537,"1,469.20",Cougar,ResSim - Long Term
25.54,"1,469.20",Cougar,ResSim - Long Term
25.543,"1,469.10",Cougar,ResSim - Long Term
25.547,"1,469.10",Cougar,ResSim - Long Term
25.55,"1,469.10",Cougar,ResSim - Long Term
25.553,"1,469.10",Cougar,ResSim - Long Term
25.557,"1,469.10",Cougar,ResSim - Long Term
25.56,"1,469.10",Cougar,ResSim - Long Term
25.563,"1,469.00",Cougar,ResSim - Long Term
25.566,"1,469.00",Cougar,ResSim - Long Term
25.57,"1,469.00",Cougar,ResSim - Long Term
25.573,"1,469.00",Cougar,ResSim - Long Term
25.576,"1,469.00",Cougar,ResSim - Long Term
25.579,"1,469.00",Cougar,ResSim - Long Term
25.583,"1,468.90",Cougar,ResSim - Long Term
25.586,"1,468.90",Cougar,ResSim - Long Term
25.589,"1,468.90",Cougar,ResSim - Long Term
25.592,"1,468.90",Cougar,ResSim - Long Term
25.596,"1,468.90",Cougar,ResSim - Long Term
